"x","y","richness"
-157.861875,21.498375,9
-157.861875,21.500625,9
-157.861875,21.502875,9
-157.861875,21.505125,9
-157.861875,21.507375,9
-157.861875,21.509625,9
-157.861875,21.511875,9
-157.861875,21.514125,9
-157.861875,21.516375,9
-157.861875,21.518625,9
-157.861875,21.520875,9
-157.861875,21.523125,9
-157.861875,21.525375,9
-157.861875,21.527625,9
-157.861875,21.529875,9
-157.861875,21.532125,9
-157.861875,21.534375,9
-157.861875,21.536625,9
-157.861875,21.538875,9
-157.861875,21.541125,9
-157.861875,21.543375,9
-157.861875,21.545625,9
-157.861875,21.547875,9
-157.861875,21.550125,9
-157.861875,21.552375,9
-157.861875,21.554625,9
-157.861875,21.556875,9
-157.861875,21.559125,8
-157.861875,21.561375,5
-157.859625,21.291375,3
-157.859625,21.293625,4
-157.859625,21.295875,8
-157.859625,21.298125,8
-157.859625,21.300375,8
-157.859625,21.302625,8
-157.859625,21.304875,8
-157.859625,21.307125,8
-157.859625,21.309375,9
-157.859625,21.311625,9
-157.859625,21.313875,9
-157.859625,21.316125,9
-157.859625,21.318375,9
-157.859625,21.320625,9
-157.859625,21.322875,9
-157.859625,21.325125,9
-157.859625,21.327375,9
-157.859625,21.329625,9
-157.859625,21.331875,9
-157.859625,21.334125,9
-157.859625,21.336375,9
-157.859625,21.338625,9
-157.859625,21.340875,9
-157.859625,21.343125,9
-157.859625,21.345375,9
-157.859625,21.347625,9
-157.859625,21.349875,9
-157.859625,21.352125,9
-157.859625,21.354375,9
-157.859625,21.356625,9
-157.859625,21.358875,9
-157.859625,21.361125,9
-157.859625,21.363375,9
-157.859625,21.365625,9
-157.859625,21.367875,9
-157.859625,21.370125,9
-157.859625,21.372375,9
-157.859625,21.374625,9
-157.859625,21.376875,9
-157.859625,21.379125,9
-157.859625,21.381375,9
-157.859625,21.383625,9
-157.859625,21.385875,9
-157.859625,21.388125,9
-157.859625,21.390375,9
-157.859625,21.392625,9
-157.859625,21.394875,9
-157.859625,21.397125,9
-157.859625,21.399375,9
-157.859625,21.401625,9
-157.859625,21.403875,9
-157.859625,21.406125,9
-157.859625,21.408375,9
-157.859625,21.410625,9
-157.859625,21.412875,9
-157.859625,21.415125,9
-157.859625,21.417375,9
-157.859625,21.419625,9
-157.859625,21.421875,9
-157.859625,21.424125,9
-157.859625,21.426375,9
-157.859625,21.428625,9
-157.859625,21.430875,9
-157.859625,21.433125,9
-157.859625,21.435375,9
-157.859625,21.437625,9
-157.859625,21.439875,9
-157.859625,21.442125,9
-157.859625,21.444375,9
-157.859625,21.446625,9
-157.859625,21.448875,9
-157.859625,21.451125,9
-157.859625,21.453375,9
-157.859625,21.455625,9
-157.859625,21.457875,9
-157.859625,21.460125,9
-157.859625,21.462375,9
-157.859625,21.464625,9
-157.859625,21.466875,9
-157.859625,21.469125,9
-157.859625,21.471375,9
-157.859625,21.473625,9
-157.859625,21.475875,9
-157.859625,21.478125,9
-157.859625,21.480375,9
-157.859625,21.482625,9
-157.859625,21.484875,9
-157.859625,21.487125,9
-157.859625,21.489375,9
-157.859625,21.491625,9
-157.859625,21.493875,9
-157.859625,21.496125,9
-157.859625,21.498375,9
-157.859625,21.500625,9
-157.859625,21.502875,9
-157.859625,21.505125,9
-157.859625,21.507375,9
-157.859625,21.509625,9
-157.859625,21.511875,9
-157.859625,21.514125,9
-157.859625,21.516375,9
-157.859625,21.518625,9
-157.859625,21.520875,9
-157.859625,21.523125,9
-157.859625,21.525375,9
-157.859625,21.527625,9
-157.859625,21.529875,9
-157.859625,21.532125,9
-157.859625,21.534375,9
-157.859625,21.536625,9
-157.859625,21.538875,9
-157.859625,21.541125,9
-157.859625,21.543375,9
-157.859625,21.545625,9
-157.859625,21.547875,9
-157.859625,21.550125,9
-157.859625,21.552375,9
-157.859625,21.554625,9
-157.859625,21.556875,9
-157.859625,21.559125,5
-157.857375,21.291375,3
-157.857375,21.293625,4
-157.857375,21.295875,8
-157.857375,21.298125,8
-157.857375,21.300375,8
-157.857375,21.302625,8
-157.857375,21.304875,8
-157.857375,21.307125,9
-157.857375,21.309375,9
-157.857375,21.311625,9
-157.857375,21.313875,9
-157.857375,21.316125,9
-157.857375,21.318375,9
-157.857375,21.320625,9
-157.857375,21.322875,9
-157.857375,21.325125,9
-157.857375,21.327375,9
-157.857375,21.329625,9
-157.857375,21.331875,9
-157.857375,21.334125,9
-157.857375,21.336375,9
-157.857375,21.338625,9
-157.857375,21.340875,9
-157.857375,21.343125,9
-157.857375,21.345375,9
-157.857375,21.347625,9
-157.857375,21.349875,9
-157.857375,21.352125,9
-157.857375,21.354375,9
-157.857375,21.356625,9
-157.857375,21.358875,9
-157.857375,21.361125,9
-157.857375,21.363375,9
-157.857375,21.365625,9
-157.857375,21.367875,9
-157.857375,21.370125,9
-157.857375,21.372375,9
-157.857375,21.374625,9
-157.857375,21.376875,9
-157.857375,21.379125,9
-157.857375,21.381375,9
-157.857375,21.383625,9
-157.857375,21.385875,9
-157.857375,21.388125,9
-157.857375,21.390375,9
-157.857375,21.392625,9
-157.857375,21.394875,9
-157.857375,21.397125,9
-157.857375,21.399375,9
-157.857375,21.401625,9
-157.857375,21.403875,9
-157.857375,21.406125,9
-157.857375,21.408375,9
-157.857375,21.410625,9
-157.857375,21.412875,9
-157.857375,21.415125,9
-157.857375,21.417375,9
-157.857375,21.419625,9
-157.857375,21.421875,9
-157.857375,21.424125,9
-157.857375,21.426375,9
-157.857375,21.428625,9
-157.857375,21.430875,9
-157.857375,21.433125,9
-157.857375,21.435375,9
-157.857375,21.437625,9
-157.857375,21.439875,9
-157.857375,21.442125,9
-157.857375,21.444375,9
-157.857375,21.446625,9
-157.857375,21.448875,9
-157.857375,21.451125,9
-157.857375,21.453375,9
-157.857375,21.455625,9
-157.857375,21.457875,9
-157.857375,21.460125,9
-157.857375,21.462375,9
-157.857375,21.464625,9
-157.857375,21.466875,9
-157.857375,21.469125,9
-157.857375,21.471375,9
-157.857375,21.473625,9
-157.857375,21.475875,9
-157.857375,21.478125,9
-157.857375,21.480375,9
-157.857375,21.482625,9
-157.857375,21.484875,9
-157.857375,21.487125,9
-157.857375,21.489375,9
-157.857375,21.491625,9
-157.857375,21.493875,9
-157.857375,21.496125,9
-157.857375,21.498375,9
-157.857375,21.500625,9
-157.857375,21.502875,9
-157.857375,21.505125,9
-157.857375,21.507375,9
-157.857375,21.509625,9
-157.857375,21.511875,9
-157.857375,21.514125,9
-157.857375,21.516375,9
-157.857375,21.518625,9
-157.857375,21.520875,9
-157.857375,21.523125,9
-157.857375,21.525375,9
-157.857375,21.527625,9
-157.857375,21.529875,9
-157.857375,21.532125,9
-157.857375,21.534375,9
-157.857375,21.536625,9
-157.857375,21.538875,9
-157.857375,21.541125,9
-157.857375,21.543375,9
-157.857375,21.545625,9
-157.857375,21.547875,9
-157.857375,21.550125,9
-157.857375,21.552375,9
-157.857375,21.554625,9
-157.857375,21.556875,9
-157.857375,21.559125,5
-157.855125,21.291375,3
-157.855125,21.293625,8
-157.855125,21.295875,8
-157.855125,21.298125,8
-157.855125,21.300375,8
-157.855125,21.302625,8
-157.855125,21.304875,8
-157.855125,21.307125,9
-157.855125,21.309375,9
-157.855125,21.311625,9
-157.855125,21.313875,9
-157.855125,21.316125,9
-157.855125,21.318375,9
-157.855125,21.320625,9
-157.855125,21.322875,9
-157.855125,21.325125,9
-157.855125,21.327375,9
-157.855125,21.329625,9
-157.855125,21.331875,9
-157.855125,21.334125,9
-157.855125,21.336375,9
-157.855125,21.338625,9
-157.855125,21.340875,9
-157.855125,21.343125,9
-157.855125,21.345375,9
-157.855125,21.347625,9
-157.855125,21.349875,9
-157.855125,21.352125,9
-157.855125,21.354375,9
-157.855125,21.356625,9
-157.855125,21.358875,9
-157.855125,21.361125,9
-157.855125,21.363375,9
-157.855125,21.365625,9
-157.855125,21.367875,9
-157.855125,21.370125,9
-157.855125,21.372375,9
-157.855125,21.374625,9
-157.855125,21.376875,9
-157.855125,21.379125,9
-157.855125,21.381375,9
-157.855125,21.383625,9
-157.855125,21.385875,9
-157.855125,21.388125,9
-157.855125,21.390375,9
-157.855125,21.392625,9
-157.855125,21.394875,9
-157.855125,21.397125,9
-157.855125,21.399375,9
-157.855125,21.401625,9
-157.855125,21.403875,9
-157.855125,21.406125,9
-157.855125,21.408375,9
-157.855125,21.410625,9
-157.855125,21.412875,9
-157.855125,21.415125,9
-157.855125,21.417375,9
-157.855125,21.419625,9
-157.855125,21.421875,9
-157.855125,21.424125,9
-157.855125,21.426375,9
-157.855125,21.428625,9
-157.855125,21.430875,9
-157.855125,21.433125,9
-157.855125,21.435375,9
-157.855125,21.437625,9
-157.855125,21.439875,9
-157.855125,21.442125,9
-157.855125,21.444375,9
-157.855125,21.446625,9
-157.855125,21.448875,9
-157.855125,21.451125,9
-157.855125,21.453375,9
-157.855125,21.455625,9
-157.855125,21.457875,9
-157.855125,21.460125,9
-157.855125,21.462375,9
-157.855125,21.464625,9
-157.855125,21.466875,9
-157.855125,21.469125,9
-157.855125,21.471375,9
-157.855125,21.473625,9
-157.855125,21.475875,9
-157.855125,21.478125,9
-157.855125,21.480375,9
-157.855125,21.482625,9
-157.855125,21.484875,9
-157.855125,21.487125,9
-157.855125,21.489375,9
-157.855125,21.491625,9
-157.855125,21.493875,9
-157.855125,21.496125,9
-157.855125,21.498375,9
-157.855125,21.500625,9
-157.855125,21.502875,4
-157.855125,21.505125,9
-157.855125,21.507375,9
-157.855125,21.509625,9
-157.855125,21.511875,9
-157.855125,21.514125,9
-157.855125,21.516375,9
-157.855125,21.518625,9
-157.855125,21.520875,9
-157.855125,21.523125,9
-157.855125,21.525375,9
-157.855125,21.527625,9
-157.855125,21.529875,9
-157.855125,21.532125,9
-157.855125,21.534375,9
-157.855125,21.536625,9
-157.855125,21.538875,9
-157.855125,21.541125,9
-157.855125,21.543375,9
-157.855125,21.545625,9
-157.855125,21.547875,9
-157.855125,21.550125,9
-157.855125,21.552375,9
-157.855125,21.554625,9
-157.855125,21.556875,8
-157.852875,21.291375,4
-157.852875,21.293625,8
-157.852875,21.295875,8
-157.852875,21.298125,8
-157.852875,21.300375,8
-157.852875,21.302625,8
-157.852875,21.304875,9
-157.852875,21.307125,9
-157.852875,21.309375,9
-157.852875,21.311625,9
-157.852875,21.313875,9
-157.852875,21.316125,9
-157.852875,21.318375,9
-157.852875,21.320625,9
-157.852875,21.322875,9
-157.852875,21.325125,9
-157.852875,21.327375,9
-157.852875,21.329625,9
-157.852875,21.331875,9
-157.852875,21.334125,9
-157.852875,21.336375,9
-157.852875,21.338625,9
-157.852875,21.340875,9
-157.852875,21.343125,9
-157.852875,21.345375,9
-157.852875,21.347625,9
-157.852875,21.349875,9
-157.852875,21.352125,9
-157.852875,21.354375,9
-157.852875,21.356625,9
-157.852875,21.358875,9
-157.852875,21.361125,9
-157.852875,21.363375,9
-157.852875,21.365625,9
-157.852875,21.367875,9
-157.852875,21.370125,9
-157.852875,21.372375,9
-157.852875,21.374625,9
-157.852875,21.376875,9
-157.852875,21.379125,9
-157.852875,21.381375,9
-157.852875,21.383625,9
-157.852875,21.385875,9
-157.852875,21.388125,9
-157.852875,21.390375,9
-157.852875,21.392625,9
-157.852875,21.394875,9
-157.852875,21.397125,9
-157.852875,21.399375,9
-157.852875,21.401625,9
-157.852875,21.403875,9
-157.852875,21.406125,9
-157.852875,21.408375,9
-157.852875,21.410625,9
-157.852875,21.412875,9
-157.852875,21.415125,9
-157.852875,21.417375,9
-157.852875,21.419625,9
-157.852875,21.421875,9
-157.852875,21.424125,9
-157.852875,21.426375,9
-157.852875,21.428625,9
-157.852875,21.430875,9
-157.852875,21.433125,9
-157.852875,21.435375,9
-157.852875,21.437625,9
-157.852875,21.439875,9
-157.852875,21.442125,9
-157.852875,21.444375,9
-157.852875,21.446625,9
-157.852875,21.448875,9
-157.852875,21.451125,9
-157.852875,21.453375,9
-157.852875,21.455625,9
-157.852875,21.457875,9
-157.852875,21.460125,9
-157.852875,21.462375,9
-157.852875,21.464625,9
-157.852875,21.466875,9
-157.852875,21.469125,9
-157.852875,21.471375,9
-157.852875,21.473625,9
-157.852875,21.475875,9
-157.852875,21.478125,9
-157.852875,21.480375,9
-157.852875,21.482625,9
-157.852875,21.484875,9
-157.852875,21.487125,9
-157.852875,21.489375,9
-157.852875,21.491625,9
-157.852875,21.493875,9
-157.852875,21.496125,9
-157.852875,21.498375,4
-157.852875,21.500625,4
-157.852875,21.502875,4
-157.852875,21.505125,4
-157.852875,21.507375,9
-157.852875,21.509625,9
-157.852875,21.511875,9
-157.852875,21.514125,9
-157.852875,21.516375,9
-157.852875,21.518625,9
-157.852875,21.520875,9
-157.852875,21.523125,9
-157.852875,21.525375,9
-157.852875,21.527625,9
-157.852875,21.529875,9
-157.852875,21.532125,9
-157.852875,21.534375,9
-157.852875,21.536625,9
-157.852875,21.538875,9
-157.852875,21.541125,9
-157.852875,21.543375,9
-157.852875,21.545625,9
-157.852875,21.547875,9
-157.852875,21.550125,9
-157.852875,21.552375,9
-157.852875,21.554625,9
-157.852875,21.556875,8
-157.850625,21.291375,4
-157.850625,21.293625,8
-157.850625,21.295875,8
-157.850625,21.298125,8
-157.850625,21.300375,8
-157.850625,21.302625,8
-157.850625,21.304875,9
-157.850625,21.307125,9
-157.850625,21.309375,9
-157.850625,21.311625,9
-157.850625,21.313875,9
-157.850625,21.316125,9
-157.850625,21.318375,9
-157.850625,21.320625,9
-157.850625,21.322875,9
-157.850625,21.325125,9
-157.850625,21.327375,9
-157.850625,21.329625,9
-157.850625,21.331875,9
-157.850625,21.334125,9
-157.850625,21.336375,9
-157.850625,21.338625,9
-157.850625,21.340875,9
-157.850625,21.343125,9
-157.850625,21.345375,9
-157.850625,21.347625,9
-157.850625,21.349875,9
-157.850625,21.352125,9
-157.850625,21.354375,9
-157.850625,21.356625,9
-157.850625,21.358875,9
-157.850625,21.361125,9
-157.850625,21.363375,9
-157.850625,21.365625,9
-157.850625,21.367875,9
-157.850625,21.370125,9
-157.850625,21.372375,9
-157.850625,21.374625,9
-157.850625,21.376875,9
-157.850625,21.379125,9
-157.850625,21.381375,9
-157.850625,21.383625,9
-157.850625,21.385875,9
-157.850625,21.388125,9
-157.850625,21.390375,9
-157.850625,21.392625,9
-157.850625,21.394875,9
-157.850625,21.397125,9
-157.850625,21.399375,9
-157.850625,21.401625,9
-157.850625,21.403875,9
-157.850625,21.406125,9
-157.850625,21.408375,9
-157.850625,21.410625,9
-157.850625,21.412875,9
-157.850625,21.415125,9
-157.850625,21.417375,9
-157.850625,21.419625,9
-157.850625,21.421875,9
-157.850625,21.424125,9
-157.850625,21.426375,9
-157.850625,21.428625,9
-157.850625,21.430875,9
-157.850625,21.433125,9
-157.850625,21.435375,9
-157.850625,21.437625,9
-157.850625,21.439875,9
-157.850625,21.442125,9
-157.850625,21.444375,9
-157.850625,21.446625,9
-157.850625,21.448875,9
-157.850625,21.451125,9
-157.850625,21.453375,9
-157.850625,21.455625,9
-157.850625,21.457875,9
-157.850625,21.460125,9
-157.850625,21.462375,9
-157.850625,21.464625,9
-157.850625,21.466875,9
-157.850625,21.469125,9
-157.850625,21.471375,9
-157.850625,21.473625,9
-157.850625,21.475875,9
-157.850625,21.478125,9
-157.850625,21.480375,9
-157.850625,21.482625,9
-157.850625,21.484875,9
-157.850625,21.487125,9
-157.850625,21.489375,4
-157.850625,21.491625,4
-157.850625,21.493875,4
-157.850625,21.496125,3
-157.850625,21.507375,3
-157.850625,21.509625,8
-157.850625,21.511875,9
-157.850625,21.514125,9
-157.850625,21.516375,9
-157.850625,21.518625,9
-157.850625,21.520875,9
-157.850625,21.523125,9
-157.850625,21.525375,9
-157.850625,21.527625,9
-157.850625,21.529875,9
-157.850625,21.532125,9
-157.850625,21.534375,9
-157.850625,21.536625,9
-157.850625,21.538875,9
-157.850625,21.541125,9
-157.850625,21.543375,9
-157.850625,21.545625,9
-157.850625,21.547875,9
-157.850625,21.550125,9
-157.850625,21.552375,9
-157.850625,21.554625,8
-157.848375,21.289125,3
-157.848375,21.291375,8
-157.848375,21.293625,8
-157.848375,21.295875,8
-157.848375,21.298125,8
-157.848375,21.300375,8
-157.848375,21.302625,9
-157.848375,21.304875,9
-157.848375,21.307125,9
-157.848375,21.309375,9
-157.848375,21.311625,9
-157.848375,21.313875,9
-157.848375,21.316125,9
-157.848375,21.318375,9
-157.848375,21.320625,9
-157.848375,21.322875,9
-157.848375,21.325125,9
-157.848375,21.327375,9
-157.848375,21.329625,9
-157.848375,21.331875,9
-157.848375,21.334125,9
-157.848375,21.336375,9
-157.848375,21.338625,9
-157.848375,21.340875,9
-157.848375,21.343125,9
-157.848375,21.345375,9
-157.848375,21.347625,9
-157.848375,21.349875,9
-157.848375,21.352125,9
-157.848375,21.354375,9
-157.848375,21.356625,9
-157.848375,21.358875,9
-157.848375,21.361125,9
-157.848375,21.363375,9
-157.848375,21.365625,9
-157.848375,21.367875,9
-157.848375,21.370125,9
-157.848375,21.372375,9
-157.848375,21.374625,9
-157.848375,21.376875,9
-157.848375,21.379125,9
-157.848375,21.381375,9
-157.848375,21.383625,9
-157.848375,21.385875,9
-157.848375,21.388125,9
-157.848375,21.390375,9
-157.848375,21.392625,9
-157.848375,21.394875,9
-157.848375,21.397125,9
-157.848375,21.399375,9
-157.848375,21.401625,9
-157.848375,21.403875,9
-157.848375,21.406125,9
-157.848375,21.408375,9
-157.848375,21.410625,9
-157.848375,21.412875,9
-157.848375,21.415125,9
-157.848375,21.417375,9
-157.848375,21.419625,9
-157.848375,21.421875,9
-157.848375,21.424125,9
-157.848375,21.426375,9
-157.848375,21.428625,9
-157.848375,21.430875,9
-157.848375,21.433125,9
-157.848375,21.435375,9
-157.848375,21.437625,9
-157.848375,21.439875,9
-157.848375,21.442125,9
-157.848375,21.444375,9
-157.848375,21.446625,9
-157.848375,21.448875,9
-157.848375,21.451125,9
-157.848375,21.453375,9
-157.848375,21.455625,9
-157.848375,21.457875,9
-157.848375,21.460125,9
-157.848375,21.462375,9
-157.848375,21.464625,9
-157.848375,21.466875,9
-157.848375,21.469125,9
-157.848375,21.471375,9
-157.848375,21.473625,9
-157.848375,21.475875,9
-157.848375,21.478125,9
-157.848375,21.480375,9
-157.848375,21.482625,9
-157.848375,21.484875,9
-157.848375,21.487125,8
-157.848375,21.489375,3
-157.848375,21.491625,4
-157.848375,21.493875,4
-157.848375,21.507375,3
-157.848375,21.511875,9
-157.848375,21.514125,9
-157.848375,21.516375,9
-157.848375,21.518625,9
-157.848375,21.520875,9
-157.848375,21.523125,9
-157.848375,21.525375,9
-157.848375,21.527625,9
-157.848375,21.529875,9
-157.848375,21.532125,9
-157.848375,21.534375,9
-157.848375,21.536625,9
-157.848375,21.538875,9
-157.848375,21.541125,9
-157.848375,21.543375,9
-157.848375,21.545625,9
-157.848375,21.547875,9
-157.848375,21.550125,4
-157.846125,21.284625,4
-157.846125,21.286875,4
-157.846125,21.289125,8
-157.846125,21.291375,8
-157.846125,21.293625,8
-157.846125,21.295875,8
-157.846125,21.298125,8
-157.846125,21.300375,8
-157.846125,21.302625,9
-157.846125,21.304875,9
-157.846125,21.307125,9
-157.846125,21.309375,9
-157.846125,21.311625,9
-157.846125,21.313875,9
-157.846125,21.316125,9
-157.846125,21.318375,9
-157.846125,21.320625,9
-157.846125,21.322875,9
-157.846125,21.325125,9
-157.846125,21.327375,9
-157.846125,21.329625,9
-157.846125,21.331875,9
-157.846125,21.334125,9
-157.846125,21.336375,9
-157.846125,21.338625,9
-157.846125,21.340875,9
-157.846125,21.343125,9
-157.846125,21.345375,9
-157.846125,21.347625,9
-157.846125,21.349875,9
-157.846125,21.352125,9
-157.846125,21.354375,9
-157.846125,21.356625,9
-157.846125,21.358875,9
-157.846125,21.361125,9
-157.846125,21.363375,9
-157.846125,21.365625,9
-157.846125,21.367875,9
-157.846125,21.370125,9
-157.846125,21.372375,9
-157.846125,21.374625,9
-157.846125,21.376875,9
-157.846125,21.379125,9
-157.846125,21.381375,9
-157.846125,21.383625,9
-157.846125,21.385875,9
-157.846125,21.388125,9
-157.846125,21.390375,9
-157.846125,21.392625,9
-157.846125,21.394875,9
-157.846125,21.397125,9
-157.846125,21.399375,9
-157.846125,21.401625,9
-157.846125,21.403875,9
-157.846125,21.406125,9
-157.846125,21.408375,9
-157.846125,21.410625,9
-157.846125,21.412875,9
-157.846125,21.415125,9
-157.846125,21.417375,9
-157.846125,21.419625,9
-157.846125,21.421875,9
-157.846125,21.424125,9
-157.846125,21.426375,9
-157.846125,21.428625,9
-157.846125,21.430875,9
-157.846125,21.433125,9
-157.846125,21.435375,9
-157.846125,21.437625,9
-157.846125,21.439875,9
-157.846125,21.442125,9
-157.846125,21.444375,9
-157.846125,21.446625,9
-157.846125,21.448875,9
-157.846125,21.451125,9
-157.846125,21.453375,9
-157.846125,21.455625,9
-157.846125,21.457875,9
-157.846125,21.460125,9
-157.846125,21.462375,9
-157.846125,21.464625,9
-157.846125,21.466875,9
-157.846125,21.469125,4
-157.846125,21.471375,4
-157.846125,21.473625,4
-157.846125,21.475875,4
-157.846125,21.478125,9
-157.846125,21.480375,9
-157.846125,21.482625,9
-157.846125,21.484875,8
-157.846125,21.507375,3
-157.846125,21.511875,3
-157.846125,21.514125,9
-157.846125,21.516375,9
-157.846125,21.518625,9
-157.846125,21.520875,9
-157.846125,21.523125,9
-157.846125,21.525375,9
-157.846125,21.527625,9
-157.846125,21.529875,9
-157.846125,21.532125,9
-157.846125,21.534375,9
-157.846125,21.536625,9
-157.846125,21.538875,9
-157.846125,21.541125,9
-157.846125,21.543375,9
-157.846125,21.545625,8
-157.843875,21.284625,8
-157.843875,21.286875,8
-157.843875,21.289125,8
-157.843875,21.291375,8
-157.843875,21.293625,8
-157.843875,21.295875,8
-157.843875,21.298125,8
-157.843875,21.300375,9
-157.843875,21.302625,9
-157.843875,21.304875,9
-157.843875,21.307125,9
-157.843875,21.309375,9
-157.843875,21.311625,9
-157.843875,21.313875,9
-157.843875,21.316125,9
-157.843875,21.318375,9
-157.843875,21.320625,9
-157.843875,21.322875,9
-157.843875,21.325125,9
-157.843875,21.327375,9
-157.843875,21.329625,9
-157.843875,21.331875,9
-157.843875,21.334125,9
-157.843875,21.336375,9
-157.843875,21.338625,9
-157.843875,21.340875,9
-157.843875,21.343125,9
-157.843875,21.345375,9
-157.843875,21.347625,9
-157.843875,21.349875,9
-157.843875,21.352125,9
-157.843875,21.354375,9
-157.843875,21.356625,9
-157.843875,21.358875,9
-157.843875,21.361125,9
-157.843875,21.363375,9
-157.843875,21.365625,9
-157.843875,21.367875,9
-157.843875,21.370125,9
-157.843875,21.372375,9
-157.843875,21.374625,9
-157.843875,21.376875,9
-157.843875,21.379125,9
-157.843875,21.381375,9
-157.843875,21.383625,9
-157.843875,21.385875,9
-157.843875,21.388125,9
-157.843875,21.390375,9
-157.843875,21.392625,9
-157.843875,21.394875,9
-157.843875,21.397125,9
-157.843875,21.399375,9
-157.843875,21.401625,9
-157.843875,21.403875,9
-157.843875,21.406125,9
-157.843875,21.408375,9
-157.843875,21.410625,9
-157.843875,21.412875,9
-157.843875,21.415125,9
-157.843875,21.417375,9
-157.843875,21.419625,9
-157.843875,21.421875,9
-157.843875,21.424125,9
-157.843875,21.426375,9
-157.843875,21.428625,9
-157.843875,21.430875,9
-157.843875,21.433125,9
-157.843875,21.435375,9
-157.843875,21.437625,9
-157.843875,21.439875,9
-157.843875,21.442125,9
-157.843875,21.444375,9
-157.843875,21.446625,9
-157.843875,21.448875,9
-157.843875,21.451125,9
-157.843875,21.453375,9
-157.843875,21.455625,9
-157.843875,21.457875,9
-157.843875,21.460125,9
-157.843875,21.462375,9
-157.843875,21.464625,4
-157.843875,21.466875,4
-157.843875,21.469125,4
-157.843875,21.471375,3
-157.843875,21.473625,4
-157.843875,21.475875,4
-157.843875,21.478125,4
-157.843875,21.480375,4
-157.843875,21.482625,4
-157.843875,21.484875,3
-157.843875,21.514125,3
-157.843875,21.516375,9
-157.843875,21.518625,9
-157.843875,21.520875,9
-157.843875,21.523125,9
-157.843875,21.525375,9
-157.843875,21.527625,9
-157.843875,21.529875,9
-157.843875,21.532125,9
-157.843875,21.534375,9
-157.843875,21.536625,9
-157.843875,21.538875,9
-157.843875,21.541125,4
-157.843875,21.543375,3
-157.841625,21.282375,7
-157.841625,21.284625,8
-157.841625,21.286875,8
-157.841625,21.289125,8
-157.841625,21.291375,8
-157.841625,21.293625,8
-157.841625,21.295875,8
-157.841625,21.298125,8
-157.841625,21.300375,9
-157.841625,21.302625,9
-157.841625,21.304875,9
-157.841625,21.307125,9
-157.841625,21.309375,9
-157.841625,21.311625,9
-157.841625,21.313875,9
-157.841625,21.316125,9
-157.841625,21.318375,9
-157.841625,21.320625,9
-157.841625,21.322875,9
-157.841625,21.325125,9
-157.841625,21.327375,9
-157.841625,21.329625,9
-157.841625,21.331875,9
-157.841625,21.334125,9
-157.841625,21.336375,9
-157.841625,21.338625,9
-157.841625,21.340875,9
-157.841625,21.343125,9
-157.841625,21.345375,9
-157.841625,21.347625,9
-157.841625,21.349875,9
-157.841625,21.352125,9
-157.841625,21.354375,9
-157.841625,21.356625,9
-157.841625,21.358875,9
-157.841625,21.361125,9
-157.841625,21.363375,9
-157.841625,21.365625,9
-157.841625,21.367875,9
-157.841625,21.370125,9
-157.841625,21.372375,9
-157.841625,21.374625,9
-157.841625,21.376875,9
-157.841625,21.379125,9
-157.841625,21.381375,9
-157.841625,21.383625,9
-157.841625,21.385875,9
-157.841625,21.388125,9
-157.841625,21.390375,9
-157.841625,21.392625,9
-157.841625,21.394875,9
-157.841625,21.397125,9
-157.841625,21.399375,9
-157.841625,21.401625,9
-157.841625,21.403875,9
-157.841625,21.406125,9
-157.841625,21.408375,9
-157.841625,21.410625,9
-157.841625,21.412875,9
-157.841625,21.415125,9
-157.841625,21.417375,9
-157.841625,21.419625,9
-157.841625,21.421875,9
-157.841625,21.424125,9
-157.841625,21.426375,9
-157.841625,21.428625,9
-157.841625,21.430875,9
-157.841625,21.433125,9
-157.841625,21.435375,9
-157.841625,21.437625,9
-157.841625,21.439875,9
-157.841625,21.442125,9
-157.841625,21.444375,9
-157.841625,21.446625,9
-157.841625,21.448875,9
-157.841625,21.451125,9
-157.841625,21.453375,9
-157.841625,21.455625,9
-157.841625,21.457875,9
-157.841625,21.460125,8
-157.841625,21.466875,3
-157.841625,21.478125,4
-157.841625,21.480375,4
-157.841625,21.482625,4
-157.841625,21.484875,3
-157.841625,21.511875,3
-157.841625,21.514125,4
-157.841625,21.516375,4
-157.841625,21.518625,9
-157.841625,21.520875,9
-157.841625,21.523125,9
-157.841625,21.525375,9
-157.841625,21.527625,9
-157.841625,21.529875,9
-157.841625,21.532125,9
-157.841625,21.534375,4
-157.841625,21.536625,4
-157.841625,21.538875,3
-157.841625,21.541125,3
-157.839375,21.282375,8
-157.839375,21.284625,8
-157.839375,21.286875,8
-157.839375,21.289125,8
-157.839375,21.291375,8
-157.839375,21.293625,8
-157.839375,21.295875,8
-157.839375,21.298125,9
-157.839375,21.300375,9
-157.839375,21.302625,9
-157.839375,21.304875,9
-157.839375,21.307125,9
-157.839375,21.309375,9
-157.839375,21.311625,9
-157.839375,21.313875,9
-157.839375,21.316125,9
-157.839375,21.318375,9
-157.839375,21.320625,9
-157.839375,21.322875,9
-157.839375,21.325125,9
-157.839375,21.327375,9
-157.839375,21.329625,9
-157.839375,21.331875,9
-157.839375,21.334125,9
-157.839375,21.336375,9
-157.839375,21.338625,9
-157.839375,21.340875,9
-157.839375,21.343125,9
-157.839375,21.345375,9
-157.839375,21.347625,9
-157.839375,21.349875,9
-157.839375,21.352125,9
-157.839375,21.354375,9
-157.839375,21.356625,9
