correctedspeciesname,catalognumber,n,dex,sin,%dex,%sin,island,correctedlocality,decimallatitudeUSE,decimallongitudeUSE,coordinateuncertaintyinMetersUSE
Auriculella perversa,23946,1,,1,0,1,Oahu,Tantalus; E & N side of bowl,21.33504686,-157.8121989,
Auriculella perversa,15905,11,,11,0,1,Oahu,Tantalus; valley into Manoa; just back of bowl,21.33551687,-157.8112945,
Auriculella perversa,169341,13,,13,0,1,Oahu,Mt. Olympu; near top; =46355,21.335701,-157.777557,1014
Auriculella perversa,41387,1,,1,0,1,Oahu,Palolo; backbone of Koolau range,21.3357284,-157.7711413,
Auriculella perversa,47482,6,,6,0,1,Oahu,Palolo; main ridge back of crater,21.3357284,-157.7711413,
Auriculella perversa,"46353, 46356",6,0,6,0,1,Oahu,Manoa; Mt. Olympus,21.3357517,-157.7772975,
Auriculella perversa,16297,5,,5,0,1,Oahu,"Mt. Olympus, top of",21.3357517,-157.7772975,
Auriculella perversa,23039,2,,2,0,1,Oahu,Olympus,21.3357517,-157.7772975,
Auriculella perversa,51401,26,,26,0,1,Oahu,Manoa; Mt. Olympus,21.3357517,-157.7772975,
Auriculella perversa,"194681, 194682",31,0,31,0,1,Oahu,Mt. Olympus,21.33578,-157.776998,353
Auriculella perversa,103200,1,,1,0,1,Oahu,Pauoa (East); by Tantalus,21.335952,-157.816372,932
Auriculella perversa,43892,1,,1,0,1,Oahu,Tantalus - Pauoa Flats,21.33701435,-157.8151169,
Auriculella perversa,43898,2,,2,0,1,Oahu,"Pauoa Flats, head of Cooke trail",21.339789,-157.8150415,
Auriculella perversa,23018,16,,16,0,1,Oahu,Nuuanu-Palolo trail; gap head of Manoa between Konahuanui & Olympus,21.34024929,-157.7857666,
Auriculella perversa,45995,65,,65,0,1,Oahu,Manoa; head of valley near stream,21.3407852,-157.799559,
Auriculella perversa,46024,13,,13,0,1,Oahu,Manoa; head of valley,21.3407852,-157.799559,
Auriculella perversa,40467,2,,2,0,1,Oahu,Nuuanu,21.341559,-157.82417,4623
Auriculella perversa,170315,5,,5,0,1,Oahu,Nuuanu,21.341559,-157.82417,4623
Auriculella perversa,"90130, 90131",4,0,4,0,1,Oahu,Nuuanu to Konahuanui; colony 4 above 3,21.34202995,-157.8161423,
Auriculella perversa,90107,2,,2,0,1,Oahu,"Nuuanu to Konahuanui; colony 1, above",21.34202995,-157.8161423,
Auriculella perversa,90119,2,,2,0,1,Oahu,"Nuuanu to Konahuanui; colony 2, above",21.34202995,-157.8161423,
Auriculella perversa,90141,2,,2,0,1,Oahu,"Nuuanu to Konahuanui; colony 5 near top, above",21.34202995,-157.8161423,
Auriculella perversa,90154,1,,1,0,1,Oahu,Nuuanu-Konahuanui ; colonies 1-6,21.34202995,-157.8161423,
Auriculella perversa,24908,1,,1,0,1,Oahu,Pauoa; E side,21.34302768,-157.8117808,
Auriculella perversa,24913,1,,1,0,1,Oahu,Pauoa; E side; on ridge,21.34302768,-157.8117808,
Auriculella perversa,19424,33,,33,0,1,Oahu,Pauoa; upper part of flat at beginning of ridge to Konahuanui,21.34502663,-157.8040776,
Auriculella perversa,35227,14,,14,0,1,Oahu,"Pauoa, head of",21.34502663,-157.8040776,
Auriculella perversa,35553,4,,4,0,1,Oahu,"Pauoa, head of",21.34502663,-157.8040776,
Auriculella perversa,16372,51,,51,0,1,Oahu,Nuuanu; ridge 7R; upper part,21.350013,-157.814054,
Auriculella perversa,23840,2,,2,0,1,Oahu,Nuuanu; Nuuanu Valley; right ridge 7 & 8,21.35001597,-157.8168689,
Auriculella perversa,90151,6,,6,0,1,Oahu,Konahuanui; summit,21.35333333,-157.7886111,
Auriculella perversa,162375,21,,21,0,1,Oahu,"Kamanaiki; Localities #1, 2, 3 above",21.35478789,-157.8443068,
Auriculella perversa,"90092, 90093, 90094, 90095, 90096, 90097",21,0,21,0,1,Oahu,Koolau Mountains; Honolulu District; Nuuanu to Konahuanui,21.358069,-157.796284,1075
Auriculella perversa,12800,4,,4,0,1,Oahu,"Nuuanu; East, head of ridge 7",21.36206399,-157.7921383,
Auriculella perversa,12805,13,,13,0,1,Oahu,"Nuuanu; East, ridge 11",21.36206399,-157.7921383,
Auriculella perversa,12796,1,,1,0,1,Oahu,"Nuuanu; East, ridge 5, low down",21.36342212,-157.7954202,
Auriculella perversa,103201,25,,25,0,1,Oahu,Kalihi; Kalihi (West); opposite water meter,21.3652778,-157.8438889,
Auriculella perversa,103203,5,,5,0,1,Oahu,Kalihi; Kalihi (West); Kioi,21.365353,-157.841354,5552
Auriculella perversa,189889,2,,2,0,1,Oahu,"Nuuanu; Waikilo, Nuuanu Pali; Loc. 1a; vid map",21.36756761,-157.7939701,
Auriculella perversa,23123,5,,5,0,1,Oahu,Nuuanu; Lanihuli,21.3703452,-157.8103852,
Auriculella perversa,47161,2,,2,0,1,Oahu,Lanihuli (slope),21.3703452,-157.8103852,
Auriculella perversa,169343,1,,1,0,1,Oahu,Lanihuli; = 47161,21.3703452,-157.8103852,
Auriculella perversa,"180659, 180660",9,0,9,0,1,Oahu,Kalihi>Kahauiki; Loc. 1. SEE MAP,21.37384,-157.837903,200
Auriculella perversa,103202,1,,1,0,1,Oahu,Kalihi; Kalihi (West); lateral ridge,21.37958,-157.831226,6215
Auriculella perversa,180668,10,,10,0,1,Oahu,Kalihi>Manaiki; Loc. 2. SEE MAP,21.382946,-157.826648,200
Auriculella perversa,"180802, 180803",85,0,85,0,1,Oahu,Kalihi>Manaiki; Loc. 1; SEE MAP,21.383705,-157.825224,200
Auriculella perversa,183043,1,,1,0,1,Oahu,Kalihi; Loc. 1. SEE MAP,21.384454,-157.824797,100
Auriculella perversa,180698,15,,15,0,1,Oahu,Kalihi backbone; Kalihi>Kaneohe; Loc. 5. SEE MAP,21.384656,-157.822296,100
Auriculella perversa,20173,21,,21,0,1,Oahu,Halawa,21.38521271,-157.8903115,
Auriculella perversa,"183058, 183059, 183060",30,0,30,0,1,Oahu,Kalihi>Kaneohe; Loc. 2. SEE MAP,21.385431,-157.822682,100
Auriculella perversa,"97833, 97834, 97836",15,0,15,0,1,Oahu,"Halawa; Highest point on middle ridge, being spur junction",21.394025,-157.872819,4370
Auriculella perversa,"98131, 98132",2,0,2,0,1,Oahu,"Halawa; Location #7 Halawa Ridge, south slope. M. Halawa Valley, crest of ridge on small spur",21.395055,-157.873111,3491
Auriculella perversa,"97904, 97905",19,0,19,0,1,Oahu,"Moanalua; 75 feet below crest of pass, head of valley; westerly slope",21.39575556,-157.8243462,
Auriculella perversa,97830,1,,1,0,1,Oahu,Halawa; 150 feet down slope; Northerly from high point on ridge,21.396907,-157.869887,4241
Auriculella perversa,97744,3,,3,0,1,Oahu,Halawa Valley; Central Halawa at backbone [Continued in Habitat field],21.41293333,-157.8365333,
Auriculella perversa,23038,3,,3,0,1,,,,,
Auriculella pulchra,13096,5,5,0,1,0,Oahu,Palolo; Palolo (Bald); (W. Oahu (Cooke)),21.318926,-157.778817,4054
Auriculella pulchra,42574,3,2,1,0.666666667,0.333333333,Oahu,Waiolani (Nuuanu),21.335308,-157.844406,
Auriculella pulchra,"16563, 16565",46,33,13,0.717391304,0.282608696,Oahu,Nuuanu; Rook's Valley,21.33533278,-157.8437708,
Auriculella pulchra,16611,7,6,1,0.857142857,0.142857143,Oahu,Nuuanu; Rook's Valley,21.33533278,-157.8437708,
Auriculella pulchra,19900,33,22,11,0.666666667,0.333333333,Oahu,Nuuanu; head of Rook's Valley,21.335333,-157.843771,2522
Auriculella pulchra,22092,288,144,144,0.5,0.5,Oahu,Nuuanu; Rook's Valley; opp. 3 Date Palms,21.335333,-157.843771,2179
Auriculella pulchra,25022,2,2,0,1,0,Oahu,Tantalus; Mt. Olympus,21.33562,-157.777324,3674
Auriculella pulchra,120736,15,11,4,0.733333333,0.266666667,Oahu,Pauoa-Nuuanu Ridge; mostly on spur on Nuuanu side; Loc. 91A,21.33579859,-157.8251027,100
Auriculella pulchra,120741,5,3,2,0.6,0.4,Oahu,Koolau Mountains; Pacific Heights; Loc. 91A,21.33579859,-157.8251027,100
Auriculella pulchra,120768,7,4,3,0.571428571,0.428571429,Oahu,Koolau Mountains; Pacific Heights; Nuuanu side; Loc. 91A,21.33579859,-157.8251027,100
Auriculella pulchra,22103,182,147,35,0.807692308,0.192307692,Oahu,Nuuanu; Rook's Valley; coffee grove below waterfall,21.337651,-157.843857,2518
Auriculella pulchra,"43953, 43954, 43955, 43956, 43957",242,237,5,0.979338843,0.020661157,Oahu,"Nuuanu; Rook's Valley, ridge above",21.338891,-157.846088,2581
Auriculella pulchra,22099,140,77,63,0.55,0.45,Oahu,Nuuanu; Rook's Valley; 1st clump dead kukui,21.339291,-157.844972,2581
Auriculella pulchra,22095,79,53,26,0.670886076,0.329113924,Oahu,Nuuanu; Rook's Valley; 1st extensive growth of ti 1/2 mile (about) above 22090 {??},21.34101,-157.845058,2581
Auriculella pulchra,120807,7,3,4,0.428571429,0.571428571,Oahu,Nuuanu; Waolani Valley; back of Country Club,21.34125,-157.840724,1978
Auriculella pulchra,"94154, 94155",49,49,0,1,0,Oahu,Kapalama,21.34206,-157.855081,3764
Auriculella pulchra,"22314, 22315",6,1,5,0.166666667,0.833333333,Oahu,Kapalama,21.34206,-157.855081,3764
Auriculella pulchra,54288,3,3,,1,0,Oahu,Kapalama,21.34206,-157.855081,3764
Auriculella pulchra,103135,6,1,5,0.166666667,0.833333333,Oahu,Kapalama,21.34206,-157.855081,3764
Auriculella pulchra,109301,13,11,2,0.846153846,0.153846154,Oahu,Kapalama,21.34206,-157.855081,3764
Auriculella pulchra,21942,197,90,107,0.456852792,0.543147208,Oahu,Rook's Valley,21.342189,-157.841923,2523
Auriculella pulchra,21943,7,4,3,0.571428571,0.428571429,Oahu,Rook's Valley,21.342189,-157.841923,2523
Auriculella pulchra,"44002, 44003",14,13,1,0.928571429,0.071428571,Oahu,Nuuanu; Rook's Valley to ridge above Rook's Valley,21.343328,-157.842028,2018
Auriculella pulchra,42238,15,2,13,0.133333333,0.866666667,Oahu,"Kapalama & Hillebrand's Glen, ridge between; about 3/4 mi. below Dickey's house",21.343458,-157.835405,
Auriculella pulchra,21964,89,70,19,0.786516854,0.213483146,Oahu,Kalihi; side valley makai & opposite Catholic Chapel,21.34554,-157.860846,3737
Auriculella pulchra,191110,25,24,1,0.96,0.04,Oahu,"Nuuanu (West); Waipakiki (""Waipakiki"" J.S. Emerson); small gulch parallel to and makai of Hillebrand Glen",21.347092,-157.832737,4847
Auriculella pulchra,"42868, 42879, 42885, 42891",59,50,9,0.847457627,0.152542373,Oahu,Kalihi; one of the lower ridges on West side; from near bottom to near top,21.347439,-157.852249,
Auriculella pulchra,"42849, 42850",16,13,3,0.8125,0.1875,Oahu,Kalihi; one of the lower ridges on West side; from near bottom to near top,21.347439,-157.852249,
Auriculella pulchra,42896,27,18,9,0.666666667,0.333333333,Oahu,Kalihi; one of the lower ridges on West side; from near bottom to near top,21.347439,-157.852249,
Auriculella pulchra,75023,4,3,1,0.75,0.25,Oahu,Nuuanu; Lunamahu,21.348307,-157.801708,2086
Auriculella pulchra,21794,36,34,2,0.944444444,0.055555556,Oahu,Nuuanu; Niniko; cliff head of trail,21.349073,-157.824569,2115
Auriculella pulchra,"189129, 189130, 189131",45,45,0,1,0,Oahu,Kapalama Valley; Bottle #5; SEE MAP,21.349349,-157.843191,100
Auriculella pulchra,25027,1,0,1,0,1,Oahu,Nuuanu; Nuuanu Valley,21.35001597,-157.8168689,
Auriculella pulchra,40453,16,15,1,0.9375,0.0625,Oahu,"Kalihi; Kamanaiki, lower; above old shack",21.35016666,-157.8509,
Auriculella pulchra,41152,2,2,,1,0,Oahu,"Kalihi; Kamanaiki; 1st valley going in towards Nuuanu, after passing old shack",21.350173,-157.85079,
Auriculella pulchra,41867,20,19,1,0.95,0.05,Oahu,Kalihi; Kamanaiki; in the fourth ravine above the waterfall in the valley,21.350173,-157.85079,
Auriculella pulchra,134021,25,25,0,1,0,Oahu,"Nuuanu; Lulumahu ridge, north of Waipuilani; halfway up",21.350247,-157.798125,1272
Auriculella pulchra,"108688, 108689, 108690",8,3,5,0.375,0.625,Oahu,Kapalama; Loc. I; right fork of stream going mauka,21.350336,-157.839166,1721
Auriculella pulchra,191132,26,23,3,0.884615385,0.115384615,Oahu,Nuuanu?,21.350523,-157.823488,3870
Auriculella pulchra,"44008, 44009, 44012",65,65,0,1,0,Oahu,Nuuanu; top of Rook's Valley-ridge above Rook's Valley,21.351083,-157.834518,2319
Auriculella pulchra,19896,49,36,13,0.734693878,0.265306122,Oahu,Nuuanu; W; side ridge above F.J. Lowrey's,21.351232,-157.827054,4216
Auriculella pulchra,"189124, 189126",31,18,13,0.580645161,0.419354839,Oahu,Kapalama; Northwest side of stream along reforestation trail; #4; SEE MAP,21.351629,-157.838253,100
Auriculella pulchra,134043,11,7,4,0.636363636,0.363636364,Oahu,"Kapalama; east branch, west slope",21.352603,-157.834902,1152
Auriculella pulchra,"43668, 43669",27,27,0,1,0,Oahu,Kalihi; East side; back of the girls home,21.352608,-157.853628,5273
Auriculella pulchra,134019,77,14,63,0.181818182,0.818181818,Oahu,Nuuanu; East side above dam,21.352978,-157.803026,3300
Auriculella pulchra,190214,6,5,1,0.833333333,0.166666667,Oahu,West Nuuanu; Waipakiki; Loc. 3; Map B,21.353208,-157.827755,4216
Auriculella pulchra,103137,39,27,12,0.692307692,0.307692308,Oahu,Kalihi; Kamanaiki Valley; near edge of falls,21.353211,-157.846799,3083
Auriculella pulchra,215542,69,42,27,0.608695652,0.391304348,Oahu,"Kalihi; Kamanaiki Valley, by falls",21.353253,-157.846869,2950
Auriculella pulchra,25017,7,1,6,0.142857143,0.857142857,Oahu,Konahuanui,21.35335,-157.788649,955
Auriculella pulchra,"17719, 17720",52,33,19,0.634615385,0.365384615,Oahu,Moanalua; E side; low down,21.35337,-157.890701,
Auriculella pulchra,"162313, 162314",23,20,3,0.869565217,0.130434783,Oahu,Kapalama Ridge; inland 3 miles,21.35384999,-157.8323167,
Auriculella pulchra,"162298, 162299",6,6,0,1,0,Oahu,Kapalama Ridge; inland 3 miles,21.35384999,-157.8323167,
Auriculella pulchra,"184095, 184096",96,85,11,0.885416667,0.114583333,Oahu,Kapalama Ridge; inland 3 miles,21.35384999,-157.8323167,
Auriculella pulchra,120864,114,103,11,0.903508772,0.096491228,Oahu,Keanakamano; opposite side of head of Waolani Gulch; Kalihi side; Loc. 110,21.35393825,-157.830931,100
Auriculella pulchra,120870,61,44,17,0.721311475,0.278688525,Oahu,Keanakamano; Loc. 110,21.35393825,-157.830931,100
Auriculella pulchra,120876,84,78,6,0.928571429,0.071428571,Oahu,Keanakamano; Loc. 110,21.35393825,-157.830931,100
Auriculella pulchra,120883,32,26,6,0.8125,0.1875,Oahu,Keanakamano; Loc. 110,21.35393825,-157.830931,100
Auriculella pulchra,120803,13,9,4,0.692307692,0.307692308,Oahu,Nuuanu; Waolani Valley,21.35407,-157.830279,2852
Auriculella pulchra,120809,58,43,15,0.74137931,0.25862069,Oahu,Nuuanu; Opposite side of head of Waolani Gulch; Northwest side,21.35407,-157.830279,1905
Auriculella pulchra,191140,3,2,1,0.666666667,0.333333333,Oahu,Nuuanu; Waolani Valley,21.35407,-157.830279,2852
Auriculella pulchra,35393,2,1,1,0.5,0.5,Oahu,Kalihi; Kamanaiki Valley; bottom of valley; above uppermost fence,21.35411,-157.845993,2820
Auriculella pulchra,44037,12,8,4,0.666666667,0.333333333,Oahu,Kalihi; Kamanaiki; below waterfall,21.354123,-157.844852,2758
Auriculella pulchra,22125,680,292,388,0.429411765,0.570588235,Oahu,Nuuanu; small valley just above head of Rook's Valley; top of ridge,21.354181,-157.829774,3077
Auriculella pulchra,51422,25,25,0,1,0,Oahu,Nuuanu; Nuuanu dam,21.354245,-157.809321,2765
Auriculella pulchra,"43735, 43758",19,11,8,0.578947368,0.421052632,Oahu,Kalihi; Kamanaiki; just below falls,21.35438,-157.843511,
Auriculella pulchra,189111,22,22,,1,0,Oahu,Kapalama>Waiolani; along trail on top of ridge; Bottle. #1. SEE MAP,21.354412,-157.831173,378
Auriculella pulchra,170332,5,5,0,1,0,Oahu,"Koolau Mountains; ""Waianae?""",21.354503,-157.81665,19046
Auriculella pulchra,34787,29,24,5,0.827586207,0.172413793,Oahu,"Kalihi; Kamanaiki-Kapalama ridge; Kamanaiki side, near top",21.354525,-157.835957,3612
Auriculella pulchra,"162369, 162370, 162371, 162372",168,101,67,0.601190476,0.398809524,Oahu,"Kamanaiki; Localities #1, 2, 3 above",21.35478789,-157.8443068,
Auriculella pulchra,97978,14,8,6,0.571428571,0.428571429,Oahu,"Kalihi-right; high point on sub-ridge, 1/4 mile makai of Children's home",21.35487,-157.851197,418
Auriculella pulchra,103141,10,10,0,1,0,Oahu,Kalihi; Kamanaiki Valley; mauka end of path,21.354932,-157.842727,3015
Auriculella pulchra,35222,22,18,4,0.818181818,0.181818182,Oahu,"Kalihi; Kamanaiki Valley East ridge, above 35221",21.355157,-157.834125,3790
Auriculella pulchra,103136,937,799,138,0.852721451,0.147278549,Oahu,Kalihi; Kamanaiki Valley; lateral ridges & ravinaes; east side,21.355157,-157.839125,2243
Auriculella pulchra,190210,12,11,1,0.916666667,0.083333333,Oahu,West Nuuanu; Waipakiki; Loc. 2; Map B,21.355206,-157.824837,2490
Auriculella pulchra,"162357, 162358",5,2,3,0.4,0.6,Oahu,Kamanaiki; Loc. #3. See map,21.355231,-157.848398,1866
Auriculella pulchra,"90688, 90689, 90690, 90695",33,21,12,0.636363636,0.363636364,Oahu,Kalihi,21.355526,-157.854532,5168
Auriculella pulchra,"90753, 90754, 90755, 90756, 90761, 90762",54,49,5,0.907407407,0.092592593,Oahu,Kalihi,21.355526,-157.854532,5168
Auriculella pulchra,"104482, 104483, 104484",36,35,1,0.972222222,0.027777778,Oahu,Kalihi,21.355526,-157.854532,5168
Auriculella pulchra,103140,4,3,1,0.75,0.25,Oahu,Kamanawai Valley,21.355579,-157.841188,4299
Auriculella pulchra,"103138, 103139",49,34,15,0.693877551,0.306122449,Oahu,Kalihi; Kamanaiki Valley; west side of valley,21.355581,-157.845361,2788
Auriculella pulchra,215545,12,7,5,0.583333333,0.416666667,Oahu,Kamanaiki,21.35566,-157.848185,546
Auriculella pulchra,"108705, 108707, 108708",19,0,19,0,1,Oahu,"Kapalama; right fork of stream going mauka; Loc. III, left bank of the stream",21.356094,-157.831216,591
Auriculella pulchra,34783,7,7,,1,0,Oahu,Kalihi; Kamanaiki Valley; near stream on East side; lower limit of shells,21.356102,-157.840964,2178
Auriculella pulchra,35958,14,12,2,0.857142857,0.142857143,Oahu,Kalihi; Kainanaiki {Kaimanaiki?}; E side above banana patch,21.356266,-157.838793,2023
Auriculella pulchra,35221,13,13,,1,0,Oahu,"Kalihi; Kamanaiki Valley East ridge, above 34786",21.356378,-157.833203,3870
Auriculella pulchra,40448,18,18,,1,0,Oahu,Kalihi; upper Kamanaiki,21.357053,-157.840402,3293
Auriculella pulchra,"93491, 93492",12,10,2,0.833333333,0.166666667,Oahu,Kahauiki-Kalihi; #7,21.357526,-157.856688,5208
Auriculella pulchra,"93483, 93484, 93485, 93486",17,9,8,0.529411765,0.470588235,Oahu,Kahauiki-Kalihi; Sta. 6,21.357526,-157.856688,5208
Auriculella pulchra,166396,3,2,1,0.666666667,0.333333333,Oahu,Kamanaiki>Kalihi,21.357938,-157.842219,2525
Auriculella pulchra,19599,7,7,,1,0,Oahu,Lanihuli Trail,21.358008,-157.827495,2434
Auriculella pulchra,191148,17,12,5,0.705882353,0.294117647,Oahu,Lanihuli Ridge,21.358008,-157.827495,2434
Auriculella pulchra,120888,6,5,1,0.833333333,0.166666667,Oahu,Keanakamano (D.A.W.); Kalihi-Hillebrand's Glen; Loc. 111,21.35801512,-157.8265558,100
Auriculella pulchra,57103,56,40,16,0.714285714,0.285714286,Oahu,Nuuanu; Nuuanu Valley-Waolani Ridge,21.358034,-157.827294,3636
Auriculella pulchra,57104,60,39,21,0.65,0.35,Oahu,Nuuanu; Nuuanu Valley-Waolani Ridge,21.358034,-157.827294,3636
Auriculella pulchra,57105,23,16,7,0.695652174,0.304347826,Oahu,Nuuanu; Nuuanu Valley-Waolani Ridge,21.358034,-157.827294,3636
Auriculella pulchra,97980,10,8,2,0.8,0.2,Oahu,Kalihi-right; 3rd spur mauka of Children's Home (same as 9/IV/28),21.358187,-157.844717,418
Auriculella pulchra,189122,1,1,,1,0,Oahu,Kapalama>Kamanaiki; Ridge along trail; #3; SEE MAP,21.358346,-157.830497,100
Auriculella pulchra,35374,196,161,35,0.821428571,0.178571429,Oahu,Kalihi; Kamanaiki Valley; East side; top of ridge-near bottom of valley,21.358449,-157.833565,2771
Auriculella pulchra,134020,16,15,1,0.9375,0.0625,Oahu,Nuuanu; North of Waipuilani Falls,21.358701,-157.802712,3952
Auriculella pulchra,17934,63,52,11,0.825396825,0.174603175,Oahu,Kahauiki,21.35879451,-157.8689277,
Auriculella pulchra,20478,33,21,12,0.636363636,0.363636364,Oahu,Kahauiki,21.35879451,-157.8689277,
Auriculella pulchra,20825,40,40,,1,0,Oahu,Kahauiki,21.35879451,-157.8689277,
Auriculella pulchra,20829,108,98,10,0.907407407,0.092592593,Oahu,Kahauiki,21.35879451,-157.8689277,
Auriculella pulchra,41889,20,20,,1,0,Oahu,Kahauiki,21.35879451,-157.8689277,
Auriculella pulchra,41148,10,5,5,0.5,0.5,Oahu,Kapalama; near head of valley,21.358851,-157.827267,605
Auriculella pulchra,97982,11,7,4,0.636363636,0.363636364,Oahu,Kalihi-right; 4th spur & glen mauka of Home,21.358866,-157.843001,418
Auriculella pulchra,"90187, 90198",3,2,1,0.666666667,0.333333333,Oahu,Kalihi; Kalihi Valley,21.35962366,-157.8380696,
Auriculella pulchra,120920,17,15,2,0.882352941,0.117647059,Oahu,West Kalihi Ridge; Loc. 140 (Kalihi>Kahauiki D.A.W.),21.360312,-157.860658,3149
Auriculella pulchra,58854,5,2,3,0.4,0.6,Oahu,Kahauiki; on ridge leading from Fort Shafter Reservoir,21.360433,-157.866524,3634
Auriculella pulchra,58855,3,2,1,0.666666667,0.333333333,Oahu,Kahauiki; on ridge leading from Fort Shafter Reservoir,21.360433,-157.866524,3634
Auriculella pulchra,120944,5,4,1,0.8,0.2,Oahu,"Kahauiki; Loc. #3 (Kahauiki, D.A.W.); Loc. 152",21.360723,-157.865786,3653
Auriculella pulchra,97984,7,4,3,0.571428571,0.428571429,Oahu,"Kalihi-right; Glen beyond 97981-83, being opposite last bridge in Kalihi",21.361025,-157.837851,418
Auriculella pulchra,120950,62,35,27,0.564516129,0.435483871,Oahu,Kahauiki; Loc. #1; Fort Shafter Resrvoir Ridge; (Kahauiki>Manaiki); Loc. 150,21.361406,-157.871379,4025
Auriculella pulchra,41165,9,9,,1,0,Oahu,Kalihi; Kamanaiki; on East side & near head of valley,21.361926,-157.825454,1854
Auriculella pulchra,51487,108,108,0,1,0,Oahu,Kailua; near Pali,21.362033,-157.787861,4884
Auriculella pulchra,34792,47,41,6,0.872340426,0.127659574,Oahu,Kalihi; Kamanaiki-Kapalama ridge,21.36261667,-157.8212167,
Auriculella pulchra,189119,7,7,0,1,0,Oahu,Kalihi>Nuuanu; along trail above head of Kamanaiki Valley; Bottle #2. SEE MAP,21.362657,-157.820045,406
Auriculella pulchra,119997,1,1,0,1,0,Oahu,Kapalama; =Nuuanu>Kalihi; Loc. 112,21.362964,-157.82004,844
Auriculella pulchra,"41902, 41903",50,45,5,0.9,0.1,Oahu,Kalihi; Kamanaiki,21.363516,-157.847268,1709
Auriculella pulchra,100658,17,9,8,0.529411765,0.470588235,Oahu,Moanalua; Middle ridge; 100 yards mauka of forest gate,21.363603,-157.893391,8022
Auriculella pulchra,41842,1,1,,1,0,Oahu,"Kahauiki, middle vallley ridge",21.36384033,-157.85758,
